"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.009929330E-1,-1.914258152E-1,2.876172781E0,1.297867012E1,1.329491977E1
4.030682980E-1,-2.919243574E-1,2.847458839E0,1.315573883E1,1.346353244E1
4.051436110E-1,-3.732803464E-1,2.828316450E0,1.323709488E1,1.354102629E1
4.072189230E-1,-4.402793646E-1,2.809173822E0,1.325145149E1,1.355309080E1
4.092942880E-1,-4.977070987E-1,2.804388046E0,1.317488194E1,1.347923658E1
4.113696000E-1,-5.264210105E-1,2.813959360E0,1.302174091E1,1.333271251E1
4.134449650E-1,-5.455635786E-1,2.871387243E0,1.281595802E1,1.314500987E1
4.155202770E-1,-5.264210105E-1,2.967100143E0,1.264367485E1,1.299781967E1
4.175956420E-1,-4.546363056E-1,3.086741209E0,1.248096275E1,1.286503388E1
4.196709540E-1,-3.397808075E-1,3.201596737E0,1.234217930E1,1.275519747E1
4.217462670E-1,-1.770688742E-1,3.302095175E0,1.218903828E1,1.262964133E1
4.238216310E-1,1.914258115E-2,3.412165165E0,1.200718403E1,1.248261615E1
4.258969440E-1,2.344966233E-1,3.503092289E0,1.179183006E1,1.230341012E1
4.279722560E-1,4.402793646E-1,3.555734396E0,1.154776192E1,1.209081876E1
4.300476210E-1,6.221339107E-1,3.574877024E0,1.129412270E1,1.186271486E1
4.321229330E-1,7.848458290E-1,3.570091486E0,1.105484104E1,1.164349804E1
4.341982980E-1,8.997012973E-1,3.570091486E0,1.082512951E1,1.143409133E1
4.362736110E-1,9.906286001E-1,3.560520172E0,1.060977554E1,1.123503387E1
4.383489230E-1,1.000199914E0,3.579662561E0,1.043749237E1,1.107951402E1
4.404242880E-1,9.858429432E-1,3.608376503E0,1.030827999E1,1.096598849E1
4.424996000E-1,9.619147182E-1,3.651447296E0,1.022213840E1,1.089726850E1
4.445749130E-1,9.379864931E-1,3.694518089E0,1.017906761E1,1.086934681E1
4.466502770E-1,9.523434043E-1,3.723232031E0,1.015513897E1,1.085800452E1
4.487255900E-1,9.571290612E-1,3.732803345E0,1.015992451E1,1.086618529E1
4.508009540E-1,9.523434043E-1,3.694518089E0,1.019342422E1,1.088403966E1
4.528762670E-1,9.092726111E-1,3.670589924E0,1.022213840E1,1.089917981E1
4.549516310E-1,8.614161611E-1,3.632304668E0,1.027956581E1,1.093641387E1
4.570269440E-1,7.848458290E-1,3.603590965E0,1.033699417E1,1.097521295E1
4.591023080E-1,6.939185858E-1,3.589233875E0,1.040399265E1,1.102756482E1
4.611776210E-1,5.742774606E-1,3.574877024E0,1.044227791E1,1.105218115E1
4.632529860E-1,4.498506486E-1,3.570091486E0,1.047577763E1,1.107654439E1
4.653282980E-1,3.206382394E-1,3.527020693E0,1.048534870E1,1.106730415E1
4.674036110E-1,1.722832322E-1,3.507878065E0,1.046142101E1,1.103522631E1
4.694789750E-1,9.571290575E-3,3.455235958E0,1.046142101E1,1.101726267E1
4.715542880E-1,-1.531406492E-1,3.388236761E0,1.040399265E1,1.094288187E1
4.736296520E-1,-3.014956415E-1,3.326023579E0,1.036570740E1,1.089041883E1
4.757049650E-1,-4.450650215E-1,3.239881754E0,1.027956581E1,1.078723273E1
4.777802770E-1,-5.216353536E-1,3.129812002E0,1.013121128E1,1.061646215E1
4.798556420E-1,-5.312066078E-1,3.019742250E0,9.872786522E0,1.033793681E1
4.819309540E-1,-5.503492355E-1,2.914458036E0,9.638289452E0,1.008432315E1
4.840063190E-1,-5.694918036E-1,2.861815929E0,9.413364410E0,9.855239259E0
4.860816310E-1,-6.269195080E-1,2.861815929E0,9.265008926E0,9.717170827E0
4.881569440E-1,-7.034898400E-1,2.895315409E0,9.183652878E0,9.654907014E0
4.902323080E-1,-7.992027402E-1,2.962314367E0,9.126225471E0,9.628188967E0
4.923076210E-1,-9.379864931E-1,3.048455954E0,9.083154678E0,9.626868716E0
4.943829860E-1,-1.038485050E0,3.192025423E0,9.111868858E0,9.710490801E0
4.964582980E-1,-1.134197950E0,3.330809116E0,9.164510727E0,9.816768879E0
4.985336630E-1,-1.229910851E0,3.464807272E0,9.241081238E0,9.945609714E0
5.006089750E-1,-1.330409408E0,3.603590965E0,9.360722542E0,1.011825002E1
5.026842880E-1,-1.435693622E0,3.732803345E0,9.509077072E0,1.031588987E1
5.047596520E-1,-1.512263894E0,3.828516245E0,9.681360245E0,1.052013379E1
5.068349650E-1,-1.545763373E0,3.890729666E0,9.839286804E0,1.069292881E1
5.089102770E-1,-1.560120344E0,3.924229145E0,9.973284721E0,1.083051051E1
5.109856420E-1,-1.545763373E0,3.933800459E0,1.010728264E1,1.095542481E1
5.130609540E-1,-1.497906923E0,3.919443607E0,1.018385315E1,1.101438279E1
5.151363190E-1,-1.440479279E0,3.862015724E0,1.021735287E1,1.101746094E1
5.172116310E-1,-1.339980721E0,3.775874138E0,1.021735287E1,1.097483820E1
5.192869440E-1,-1.205982566E0,3.675375462E0,1.016949654E1,1.088032346E1
5.213623080E-1,-1.062413216E0,3.565305710E0,1.009771156E1,1.076122230E1
5.234376210E-1,-9.284151793E-1,3.455235958E0,1.002592659E1,1.064517798E1
5.255129860E-1,-8.039883971E-1,3.359523058E0,9.968499184E0,1.055006012E1
5.275882980E-1,-7.274180651E-1,3.297309637E0,9.949356079E0,1.050671567E1
5.296636110E-1,-6.987041831E-1,3.278167009E0,9.958928108E0,1.050784543E1
5.317389750E-1,-7.130611539E-1,3.306880951E0,1.000678444E1,1.056312703E1
5.338142880E-1,-7.417750359E-1,3.345165968E0,1.007378292E1,1.064055769E1
5.358896520E-1,-7.704889178E-1,3.393022537E0,1.011685371E1,1.069845709E1
5.379649650E-1,-7.992027402E-1,3.450450182E0,1.015992451E1,1.075957236E1
5.400402770E-1,-8.518448472E-1,3.503092289E0,1.017428207E1,1.079413317E1
5.421156420E-1,-8.949156404E-1,3.589233875E0,1.018863869E1,1.083936493E1
5.441909540E-1,-9.044869542E-1,3.661018610E0,1.020778179E1,1.088209369E1
5.462663190E-1,-8.949156404E-1,3.694518089E0,1.018863869E1,1.087468143E1
5.483416310E-1,-8.327022791E-1,3.713660717E0,1.014556789E1,1.083592252E1
5.504169440E-1,-7.513462901E-1,3.742374659E0,1.010249710E1,1.079955263E1
5.524923080E-1,-6.652047038E-1,3.756731510E0,1.007378292E1,1.077203004E1
5.545676210E-1,-5.647061467E-1,3.809373617E0,1.002114105E1,1.073561775E1
5.566429860E-1,-4.642075896E-1,3.866801500E0,9.968499184E0,1.070227165E1
5.587182980E-1,-3.445664644E-1,3.909872293E0,9.877572060E0,1.062884082E1
5.607936630E-1,-2.249253243E-1,3.972085476E0,9.757930756E0,1.053780181E1
5.628689750E-1,-9.571290761E-2,4.058227062E0,9.623932838E0,1.044502040E1
5.649442880E-1,1.914258115E-2,4.144368649E0,9.475577354E0,1.034227848E1
5.670196520E-1,1.292124242E-1,4.240081787E0,9.336793900E0,1.025527717E1
5.690949650E-1,2.153540403E-1,4.359723091E0,9.198010445E0,1.018120616E1
5.711702770E-1,3.206382394E-1,4.474578381E0,9.068798065E0,1.011769534E1
5.732456420E-1,4.594219327E-1,4.551148891E0,8.953942299E0,1.005470574E1
5.753209540E-1,6.317051649E-1,4.584648132E0,8.815158844E0,9.956157660E0
5.773963190E-1,7.992027402E-1,4.584648132E0,8.642875671E0,9.816161337E0
5.794716310E-1,9.188438654E-1,4.661218643E0,8.508877754E0,9.745369871E0
5.815469440E-1,9.858429432E-1,4.771288395E0,8.403593063E0,9.713776589E0
5.836223080E-1,1.019342422E0,4.905286312E0,8.322237015E0,9.713934409E0
5.856976210E-1,1.071984529E0,4.991427898E0,8.269595146E0,9.718523920E0
5.877729860E-1,1.138983607E0,5.044070244E0,8.226524353E0,9.716770616E0
5.898482980E-1,1.225125194E0,5.063212872E0,8.216953278E0,9.729099521E0
5.919236630E-1,1.320838094E0,5.063212872E0,8.226524353E0,9.749689266E0
5.939989750E-1,1.406979680E0,5.034498692E0,8.236095428E0,9.754949349E0
5.960742880E-1,1.512263894E0,4.938786030E0,8.221738815E0,9.709559139E0
5.981496520E-1,1.641476393E0,4.780859470E0,8.188239098E0,9.622802167E0
6.002249650E-1,1.670190215E0,4.728217602E0,8.197810173E0,9.609873500E0
6.023003290E-1,1.593619823E0,4.804787636E0,8.293522835E0,9.716384584E0
6.043756420E-1,1.521835208E0,4.819144726E0,8.394021988E0,9.797945878E0
6.064568920E-1,1.488335729E0,4.776073933E0,8.461020470E0,9.829287504E0
6.085263190E-1,1.473978758E0,4.713860512E0,8.508877754E0,9.838399003E0
6.106016310E-1,1.473978758E0,4.627718925E0,8.566305161E0,9.847333646E0
6.126769960E-1,1.473978758E0,4.512863636E0,8.599804878E0,9.823196808E0
6.147523080E-1,1.483550072E0,4.374079704E0,8.652446747E0,9.808074673E0
6.168276210E-1,1.507478237E0,4.211368084E0,8.685946465E0,9.770044921E0
6.189029860E-1,1.569691658E0,4.000799656E0,8.705088615E0,9.708187142E0
6.209782980E-1,1.660618901E0,3.732803345E0,8.700303078E0,9.611802619E0
6.230536630E-1,1.689332843E0,3.560520172E0,8.724231720E0,9.573054291E0
6.251289750E-1,1.627119422E0,3.522234917E0,8.805587769E0,9.622475377E0
6.272042880E-1,1.540977836E0,3.570091486E0,8.944371223E0,9.753047856E0
6.292796520E-1,1.454836130E0,3.627519131E0,9.068798065E0,9.875147673E0
6.313549650E-1,1.402194023E0,3.704089403E0,9.140582085E0,9.961760248E0
6.334303290E-1,1.450050473E0,3.704089403E0,9.169296265E0,9.994944656E0
6.355056420E-1,1.545763373E0,3.656233072E0,9.126225471E0,9.952156351E0
