"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.329464292E0,-4.676275635E-1,7.116351471E0,8.078400879E0,1.077597766E1
2.339451292E0,-3.661386108E-1,7.079827423E0,7.803273010E0,1.054272657E1
2.349438292E0,6.900650024E-2,7.212451630E0,7.002737732E0,1.005298742E1
2.359425292E0,5.381309509E-1,7.526348877E0,6.071075134E0,9.684702661E0
2.369411292E0,5.432203674E-1,7.738607483E0,5.417085114E0,9.461815115E0
2.379398292E0,3.219804382E-1,7.760911102E0,5.487139435E0,9.510210919E0
2.389385292E0,3.293151855E-2,7.659422150E0,5.554649048E0,9.461604420E0
2.399372292E0,1.609153748E-1,7.600893860E0,5.771398315E0,9.545078299E0
2.409359292E0,3.706292725E-1,7.621251526E0,6.282285919E0,9.883721832E0
2.419345292E0,3.427871704E-1,7.464377747E0,6.377787323E0,9.823981338E0
2.429332292E0,2.077679443E-1,7.167095947E0,6.335724792E0,9.568272597E0
2.439319292E0,1.646575928E-3,7.370373230E0,5.830675049E0,9.397828248E0
2.449306292E0,-2.401007080E-1,7.922275543E0,4.579726410E0,9.153905840E0
2.459293292E0,-5.902226257E-1,7.857310638E0,4.423451385E0,9.036183673E0
2.469280292E0,-3.508703613E-1,7.706873474E0,5.222639465E0,9.316381902E0
2.479266292E0,-4.692741394E-1,7.602091370E0,5.623056793E0,9.467353332E0
2.489253292E0,-5.361849976E-1,7.453001404E0,5.909111938E0,9.526401639E0
2.499240292E0,-1.980381775E-1,7.412884827E0,5.890550537E0,9.470410034E0
2.509227292E0,1.960922241E-1,7.366481323E0,6.021827545E0,9.516612119E0
2.519214292E0,5.069956970E-1,7.462431793E0,6.073320465E0,9.634840651E0
2.529200292E0,1.029259644E0,7.705526276E0,6.088888092E0,9.874668035E0
2.539187292E0,1.627864838E0,7.631580048E0,6.267915802E0,1.000888238E1
2.549174292E0,1.530417480E0,7.724087677E0,6.018534393E0,9.910926513E0
2.559161292E0,8.241860962E-1,7.891739044E0,5.529052277E0,9.671052008E0
2.569148292E0,3.240760803E-1,7.702682190E0,6.187383270E0,9.885345212E0
2.579135292E0,8.232879639E-2,7.339836731E0,6.605613556E0,9.874923378E0
2.589121292E0,7.020401001E-2,7.354655914E0,6.544989624E0,9.845444703E0
2.599108292E0,6.885681152E-3,7.363786926E0,6.181695099E0,9.614507767E0
2.609095292E0,-1.483415222E-1,7.377707977E0,5.898184662E0,9.446754073E0
2.619082292E0,-2.962339783E-1,7.310797119E0,5.868546295E0,9.379517296E0
2.629069292E0,-1.766326904E-1,7.329208832E0,6.107150116E0,9.541791433E0
2.639055292E0,-6.481521606E-2,7.464976501E0,6.272556152E0,9.750642844E0
2.649042292E0,-2.856060791E-1,7.376809845E0,6.590494995E0,9.896136549E0
2.659029292E0,-6.634204102E-1,7.146289215E0,7.006330261E0,1.002986739E1
2.669016292E0,-8.891510010E-1,7.056775360E0,7.311395874E0,1.020025380E1
2.679003292E0,-8.243357849E-1,7.191644897E0,7.158863068E0,1.018079595E1
2.688990292E0,-3.071612549E-1,7.494614868E0,6.201004944E0,9.732217752E0
2.698976292E0,1.399589539E-1,7.797884216E0,5.075196075E0,9.305063243E0
2.708963292E0,1.874102783E-1,7.685168610E0,4.238136749E0,8.778310901E0
2.718950292E0,-3.594026184E-1,7.163653107E0,4.402494965E0,8.416000118E0
2.728937292E0,-1.175355835E0,6.775809631E0,4.597988434E0,8.272518065E0
2.738924292E0,4.342469788E-1,8.205785980E0,6.858886871E0,1.070363598E1
2.748910292E0,6.917115784E-1,7.756420441E0,6.672374725E0,1.025480899E1
2.758897292E0,1.108444977E0,7.532486115E0,5.701793060E0,9.511963069E0
2.768884292E0,7.831713867E-1,7.629933472E0,4.469106445E0,8.877057768E0
2.778871292E0,4.096980286E-1,7.395970001E0,3.399281158E0,8.150051357E0
2.788858292E0,5.295986938E-1,7.515271912E0,2.996019745E0,8.107769175E0
2.798845292E0,5.770500183E-1,7.323969727E0,2.898572388E0,7.897799767E0
2.808831292E0,9.063652039E-1,7.232958984E0,3.670966187E0,8.161690162E0
2.818818292E0,1.245559845E0,6.763834534E0,4.597239990E0,8.272574717E0
2.828805292E0,8.345146179E-1,6.502328339E0,3.762276306E0,7.558532362E0
2.838792292E0,2.577639771E-1,6.234684906E0,3.020718384E0,6.932710704E0
2.848779292E0,-3.764671326E-1,5.963898010E0,1.919757843E0,6.276565713E0
2.858765292E0,-8.491841125E-1,5.622458038E0,9.261241150E-1,5.761150400E0
2.868752292E0,-1.024170227E0,5.171745300E0,8.464897156E-1,5.339702140E0
2.878739292E0,-1.055604858E0,4.610113220E0,1.199006653E0,4.879043192E0
2.888726292E0,-7.014413452E-1,4.313430176E0,1.460512848E0,4.607688967E0
2.898713292E0,-1.898052979E-1,4.004921722E0,1.401385803E0,4.247270444E0
2.908700292E0,-2.713856506E-1,3.566782837E0,9.093589783E-1,3.690870321E0
2.918686292E0,-6.123765564E-1,2.782713318E0,1.721420288E-1,2.854493183E0
2.928673292E0,-1.138831787E0,2.467019806E0,-9.243278503E-1,2.870105667E0
2.938660292E0,-1.427581329E0,2.306852875E0,-8.789721680E-1,2.851692604E0
2.948647292E0,-1.246457977E0,1.771566010E0,-1.373693390E0,2.564982874E0
2.958634292E0,-1.327289886E0,1.380579071E0,-2.377505951E0,3.052905429E0
2.968620292E0,-1.160686340E0,1.256038055E0,-2.921325073E0,3.385109239E0
2.978607292E0,-1.075962524E0,1.039139099E0,-3.359014893E0,3.677021413E0
2.988594292E0,-1.110839996E0,6.592291260E-1,-2.763104095E0,3.050129961E0
2.998581292E0,-7.336244202E-1,1.904040527E-1,-1.876946869E0,2.024200593E0
3.008568292E0,-1.785786438E-1,-6.167175293E-2,-8.083190918E-1,8.301045062E-1
3.018555292E0,-1.004411316E-1,-3.899391174E-1,-2.336640930E-1,4.655532672E-1
3.028541292E0,-1.576222229E-1,-7.080276489E-1,-1.150357819E0,1.359952583E0
3.038528292E0,-1.712438965E-1,-5.227130127E-1,-1.259181519E0,1.374078405E0
3.048515292E0,-3.248245239E-2,-7.111711121E-1,-9.945318604E-1,1.223075256E0
3.058502292E0,-2.436932373E-1,-1.347797241E0,-1.538051605E0,2.059501527E0
3.068489292E0,-4.357438660E-1,-1.460363159E0,-1.991458740E0,2.507676452E0
3.078476292E0,-7.080276489E-1,-1.840422821E0,-2.227667542E0,2.975056636E0
3.088461792E0,-1.283131714E0,-2.671045532E0,-1.675016785E0,3.403908409E0
3.098448792E0,-7.388635254E-1,-3.238515472E0,3.245251465E-1,3.337546755E0
3.108435792E0,3.504212952E-1,-3.536396027E0,3.351231079E0,4.884633219E0
3.118422792E0,8.053253174E-1,-3.799848175E0,5.323379974E0,6.589823167E0
3.128409792E0,4.420307922E-1,-3.859573975E0,5.048252106E0,6.369972669E0
