"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
3.251950375E0;-2.149530029E-1;1.160536652E0;9.677824860E0;9.749530457E0
3.261939375E0;-1.881587219E-1;1.180894318E0;9.679621124E0;9.753203587E0
3.271928375E0;-1.546284485E-1;1.201850739E0;9.673633575E0;9.749232878E0
3.281917375E0;-1.258882141E-1;1.194216614E0;9.679621124E0;9.753823162E0
3.291906375E0;-1.296304321E-1;1.195114746E0;9.676327972E0;9.750714145E0
3.301895375E0;-1.152603149E-1;1.208586731E0;9.683063965E0;9.758877731E0
3.311884375E0;-1.047821045E-1;1.196162567E0;9.673034821E0;9.747275866E0
3.321873375E0;-1.423539734E-1;1.184935913E0;9.683662720E0;9.756928894E0
3.331862375E0;-2.032772827E-1;1.182091827E0;9.678423615E0;9.752463607E0
3.341850375E0;-2.389031982E-1;1.150507507E0;9.692344666E0;9.763313340E0
3.351839375E0;-2.652484131E-1;1.146765289E0;9.677824860E0;9.749139519E0
3.361828375E0;-2.983296204E-1;1.151405640E0;9.679172058E0;9.751979657E0
3.371816375E0;-3.357518005E-1;1.149609375E0;9.691147156E0;9.764868877E0
3.381804375E0;-3.394940186E-1;1.145118713E0;9.697134705E0;9.770413222E0
3.391792375E0;-3.070115662E-1;1.164877625E0;9.693093109E0;9.767663487E0
3.401780375E0;-2.541714478E-1;1.180145874E0;9.682764587E0;9.757729114E0
3.411767375E0;-1.525328064E-1;1.182690582E0;9.679471436E0;9.752650437E0
3.421825375E0;-5.583389282E-2;1.202898560E0;9.664053497E0;9.738789061E0
3.431885375E0;-3.742218018E-3;1.215322723E0;9.660460968E0;9.736607697E0
3.441947375E0;5.239105225E-3;1.226549377E0;9.678872681E0;9.756281422E0
3.452007375E0;-2.604583740E-2;1.212778015E0;9.682315521E0;9.758009159E0
3.462068375E0;-9.026229858E-2;1.201701050E0;9.673483887E0;9.748257444E0
3.472129375E0;-1.630110168E-1;1.195414124E0;9.677824860E0;9.752737130E0
3.482190375E0;-2.418969727E-1;1.171164551E0;9.677824860E0;9.751432437E0
3.492251375E0;-3.185375977E-1;1.155746613E0;9.668544159E0;9.742585005E0
3.502312375E0;-3.776646423E-1;1.149010620E0;9.675429840E0;9.750733233E0
3.512373375E0;-4.034111023E-1;1.136736145E0;9.691296844E0;9.766071068E0
3.522433375E0;-3.805087280E-1;1.147214355E0;9.684261475E0;9.759395882E0
3.532494375E0;-2.893482971E-1;1.160536652E0;9.680818634E0;9.754425518E0
3.542555375E0;-1.890568542E-1;1.181942139E0;9.682914276E0;9.756616145E0
3.552616375E0;-1.193019104E-1;1.199306030E0;9.672735443E0;9.747531936E0
3.562677375E0;-5.343887329E-2;1.200802917E0;9.678573303E0;9.752925948E0
3.572738375E0;-5.523513794E-2;1.215472412E0;9.685309296E0;9.761436383E0
3.582798375E0;-8.562194824E-2;1.210382996E0;9.676477661E0;9.752260150E0
3.592859375E0;-1.275347900E-1;1.192420349E0;9.679321747E0;9.753327683E0
3.602920375E0;-1.954934692E-1;1.175206146E0;9.685758362E0;9.758752083E0
3.612981375E0;-2.730322266E-1;1.160686340E0;9.688752136E0;9.761847025E0
3.623042375E0;-3.326083374E-1;1.150058441E0;9.688752136E0;9.762437231E0
3.633103375E0;-3.534150696E-1;1.146914978E0;9.685908051E0;9.759975970E0
3.643163375E0;-3.162922668E-1;1.164727936E0;9.695039063E0;9.769872793E0
3.653224375E0;-2.511776733E-1;1.157991943E0;9.685908051E0;9.758117151E0
3.663285375E0;-1.561253357E-1;1.182540894E0;9.681716766E0;9.754917613E0
3.673346375E0;-7.125183105E-2;1.215622101E0;9.680070190E0;9.756360633E0
3.683407375E0;-2.574645996E-2;1.220412140E0;9.680369568E0;9.757029448E0
3.693468375E0;-5.388793945E-3;1.221609650E0;9.678423615E0;9.755216186E0
3.703528375E0;-2.918930054E-2;1.221160583E0;9.680968323E0;9.757726828E0
3.713589375E0;-6.945556641E-2;1.211879883E0;9.672136688E0;9.748010312E0
3.723650375E0;-1.269360352E-1;1.190923462E0;9.681118011E0;9.754919651E0
3.733711375E0;-1.919009399E-1;1.179996185E0;9.689949646E0;9.763418516E0
3.743772375E0;-2.436932373E-1;1.166374512E0;9.672885132E0;9.746000342E0
3.753833375E0;-2.880010986E-1;1.157842255E0;9.672136688E0;9.745448755E0
3.763894375E0;-2.923420715E-1;1.147962799E0;9.679471436E0;9.751689584E0
3.773954375E0;-2.677931213E-1;1.160087585E0;9.679022369E0;9.751973666E0
3.784015375E0;-2.186952209E-1;1.171613617E0;9.696835327E0;9.769806622E0
3.794076375E0;-1.487905884E-1;1.182989960E0;9.680219879E0;9.753371765E0
3.804137375E0;-1.023870850E-1;1.194366302E0;9.672286377E0;9.746287382E0
3.814198375E0;-7.050338745E-2;1.200952606E0;9.676327972E0;9.750824628E0
3.824259375E0;-6.541397095E-2;1.204994202E0;9.684860229E0;9.759754489E0
3.834319375E0;-9.071136475E-2;1.213676147E0;9.693093109E0;9.769201214E0
3.844380375E0;-1.405577087E-1;1.198856964E0;9.677824860E0;9.752810287E0
3.854441375E0;-1.815724182E-1;1.187181244E0;9.680668945E0;9.754881807E0
3.864502375E0;-2.234852600E-1;1.182690582E0;9.690398712E0;9.764862000E0
3.874563375E0;-2.740800476E-1;1.174757080E0;9.679321747E0;9.754201328E0
3.884624375E0;-3.249742126E-1;1.170116730E0;9.682914276E0;9.758770941E0
3.894685375E0;-3.359014893E-1;1.155746613E0;9.704918518E0;9.779264977E0
3.904745375E0;-3.206332397E-1;1.171463928E0;9.699230347E0;9.774978400E0
3.914806375E0;-2.963836670E-1;1.169218597E0;9.684111786E0;9.758941361E0
3.924867375E0;-2.639012146E-1;1.170416107E0;9.679022369E0;9.753101647E0
3.934928375E0;-2.421963501E-1;1.175206146E0;9.684111786E0;9.758165280E0
3.944989375E0;-2.188449097E-1;1.165775757E0;9.688003693E0;9.760345371E0
3.955050375E0;-1.926493835E-1;1.177601166E0;9.685009918E0;9.758241410E0
3.965111375E0;-1.663041687E-1;1.176852722E0;9.677824860E0;9.750535032E0
3.975170625E0;-1.333726501E-1;1.186283112E0;9.668693848E0;9.742109454E0
3.985231625E0;-1.216969299E-1;1.190175018E0;9.683063965E0;9.756692804E0
3.995292625E0;-1.064286804E-1;1.194515991E0;9.680818634E0;9.754816500E0
4.005353625E0;-1.182540894E-1;1.190474396E0;9.683812408E0;9.757429789E0
4.015414625E0;-1.209484863E-1;1.199904785E0;9.685908051E0;9.760697454E0
4.025475625E0;-1.389111328E-1;1.199904785E0;9.677375793E0;9.752469946E0
4.035535625E0;-1.775308228E-1;1.187330933E0;9.679471436E0;9.753637230E0
4.045596625E0;-2.077679443E-1;1.179547119E0;9.680668945E0;9.754478467E0
4.055657625E0;-2.423460388E-1;1.170715485E0;9.683063965E0;9.756589266E0
4.065718625E0;-2.680924988E-1;1.175355835E0;9.694589996E0;9.769258422E0
4.075779625E0;-2.664459229E-1;1.157542877E0;9.692644043E0;9.765154760E0
4.085840625E0;-2.248324585E-1;1.157243500E0;9.683812408E0;9.755305475E0
4.095901625E0;-1.935475159E-1;1.175505524E0;9.692494354E0;9.765434997E0
4.105961625E0;-1.619631958E-1;1.205143890E0;9.683363342E0;9.759412354E0
4.116022625E0;-1.365161133E-1;1.196761322E0;9.684560852E0;9.759179945E0
4.126083625E0;-1.122665405E-1;1.199006653E0;9.682614899E0;9.757215382E0
4.136144625E0;-9.849517822E-2;1.210682373E0;9.682764587E0;9.758656832E0
4.146205625E0;-8.442443848E-2;1.209335175E0;9.678273926E0;9.753902052E0
4.156266625E0;-9.759704590E-2;1.197659454E0;9.666149139E0;9.740551963E0
4.166327625E0;-1.408570862E-1;1.181942139E0;9.669891357E0;9.742875695E0
4.176387625E0;-1.848655701E-1;1.181343384E0;9.677675171E0;9.751263722E0
4.186448625E0;-2.218386841E-1;1.165476379E0;9.685758362E0;9.758148525E0
4.196509625E0;-2.357597351E-1;1.159339142E0;9.683513031E0;9.755515082E0
4.206570625E0;-2.350112915E-1;1.162482605E0;9.687404938E0;9.759734143E0
4.216631625E0;-2.333647156E-1;1.180145874E0;9.683213654E0;9.757654945E0
4.226692625E0;-2.240840149E-1;1.174757080E0;9.689051514E0;9.762580964E0
4.236753625E0;-2.171983337E-1;1.184636536E0;9.686357117E0;9.760945294E0
4.246813625E0;-2.065704346E-1;1.192869415E0;9.690698090E0;9.766024690E0
4.256874625E0;-1.911524963E-1;1.185384979E0;9.692494354E0;9.766581983E0
4.266935625E0;-1.731898499E-1;1.188229065E0;9.680968323E0;9.755154058E0
4.276996625E0;-1.646575928E-1;1.194066925E0;9.678423615E0;9.753193918E0
4.287057625E0;-1.730401611E-1;1.187031555E0;9.682764587E0;9.756788245E0
4.297118625E0;-2.095642090E-1;1.178948364E0;9.702224121E0;9.775837013E0
4.307179625E0;-2.451901245E-1;1.177451477E0;9.694440308E0;9.768760569E0
4.317239625E0;-2.739303589E-1;1.170565796E0;9.686357117E0;9.760674993E0
4.327300625E0;-2.781216431E-1;1.166075134E0;9.686656494E0;9.760553104E0
4.337361625E0;-2.658471680E-1;1.172212372E0;9.673932953E0;9.748319616E0
4.347422625E0;-2.363584900E-1;1.180594940E0;9.686057739E0;9.760603684E0
4.357483625E0;-2.236349487E-1;1.174158325E0;9.678273926E0;9.751802220E0
4.367544625E0;-2.130070496E-1;1.179696808E0;9.684560852E0;9.758471984E0
4.377605625E0;-1.748364258E-1;1.181193695E0;9.685608673E0;9.758934455E0
4.387665625E0;-1.375639343E-1;1.179247742E0;9.684710541E0;9.757211043E0
4.397726625E0;-1.029858398E-1;1.190923462E0;9.678423615E0;9.751963312E0
4.407787625E0;-9.789642334E-2;1.192120972E0;9.681716766E0;9.755325503E0
4.417848625E0;-1.249900818E-1;1.187330933E0;9.682914276E0;9.756239344E0
4.427909625E0;-1.597178650E-1;1.184935913E0;9.688003693E0;9.761505953E0
4.437970625E0;-1.927990723E-1;1.185235291E0;9.686955872E0;9.761099745E0
4.448031625E0;-1.948947144E-1;1.177152100E0;9.686357117E0;9.759568905E0
4.458091625E0;-1.829196167E-1;1.177601166E0;9.690099335E0;9.763105510E0
4.468152625E0;-1.550775146E-1;1.180445251E0;9.684111786E0;9.757024193E0
4.478213625E0;-1.335223389E-1;1.200204163E0;9.675579529E0;9.750649079E0
4.488274625E0;-1.116677856E-1;1.201850739E0;9.675429840E0;9.750428579E0
4.498335625E0;-1.095721436E-1;1.200653229E0;9.681567078E0;9.756347437E0
4.508396625E0;-1.143621826E-1;1.201251984E0;9.684860229E0;9.759743988E0
4.518457625E0;-1.429527283E-1;1.197509766E0;9.678273926E0;9.753125207E0
4.528517625E0;-1.823208618E-1;1.181942139E0;9.677824860E0;9.751436926E0
4.538578625E0;-2.317181396E-1;1.181942139E0;9.673633575E0;9.748326373E0
4.548639625E0;-2.724334717E-1;1.160985718E0;9.675280151E0;9.748494953E0
4.558700625E0;-3.161425781E-1;1.146914978E0;9.688003693E0;9.760777410E0
4.568761625E0;-3.245251465E-1;1.149459686E0;9.687704315E0;9.761054709E0
4.578822625E0;-3.203338623E-1;1.150357819E0;9.683363342E0;9.756713715E0
4.588882625E0;-2.730322266E-1;1.160536652E0;9.692344666E0;9.765394873E0
4.598943625E0;-2.177970886E-1;1.171613617E0;9.682315521E0;9.755375333E0
4.609004625E0;-1.661544800E-1;1.183588715E0;9.681267700E0;9.754764674E0
4.619065625E0;-1.212478638E-1;1.194066925E0;9.678273926E0;9.752409089E0
4.629126625E0;-1.088237000E-1;1.199904785E0;9.686806183E0;9.761446005E0
4.639187625E0;-1.065783691E-1;1.200802917E0;9.677974548E0;9.752767707E0
4.649248625E0;-1.287322998E-1;1.194366302E0;9.676327972E0;9.750610540E0
4.659308625E0;-1.586700439E-1;1.180744629E0;9.684411163E0;9.757415316E0
4.669369625E0;-1.983375549E-1;1.181642761E0;9.682016144E0;9.755872796E0
4.679430625E0;-2.399510193E-1;1.173110504E0;9.691895599E0;9.765582679E0
4.689491625E0;-2.492317200E-1;1.166374512E0;9.682614899E0;9.755797109E0
4.699552625E0;-2.354603577E-1;1.166973267E0;9.690249023E0;9.763103724E0
4.709613625E0;-2.014810181E-1;1.174757080E0;9.695488129E0;9.768476793E0
4.719674625E0;-1.610650635E-1;1.189127197E0;9.687704315E0;9.761740641E0
4.729734625E0;-1.231938171E-1;1.195713501E0;9.686057739E0;9.760359728E0
4.739795625E0;-1.013392639E-1;1.208736420E0;9.669292603E0;9.745077363E0
4.749856625E0;-8.113128662E-2;1.208287354E0;9.678124237E0;9.753595715E0
4.759917625E0;-8.532257080E-2;1.213376770E0;9.670789490E0;9.746985815E0
4.769978625E0;-1.130149841E-1;1.203647003E0;9.667945404E0;9.743239032E0
4.780039625E0;-1.469943237E-1;1.183588715E0;9.686207428E0;9.759359811E0
4.790100625E0;-1.962419128E-1;1.179397430E0;9.679172058E0;9.752736073E0
4.800161625E0;-2.209405518E-1;1.163231049E0;9.682764587E0;9.754888582E0
4.810221625E0;-2.484832764E-1;1.167422333E0;9.680818634E0;9.754120579E0
4.820282625E0;-2.493814087E-1;1.167721710E0;9.688452759E0;9.761756089E0
4.830343625E0;-2.411485291E-1;1.172062683E0;9.680668945E0;9.754344405E0
4.840404625E0;-2.239343262E-1;1.172960815E0;9.681267700E0;9.754636228E0
4.850465625E0;-2.031275940E-1;1.181792450E0;9.689650269E0;9.763565770E0
4.860526625E0;-1.752854919E-1;1.187630310E0;9.678124237E0;9.752296115E0
4.870587625E0;-1.468446350E-1;1.185235291E0;9.687255249E0;9.760597333E0
4.880647625E0;-1.350192261E-1;1.194216614E0;9.686057739E0;9.760332886E0
4.890708625E0;-1.585203552E-1;1.193617859E0;9.690099335E0;9.764623772E0
4.900769625E0;-1.862127686E-1;1.177152100E0;9.688303070E0;9.761330782E0
4.910830625E0;-2.071691895E-1;1.181792450E0;9.682165833E0;9.756223023E0
4.920891625E0;-2.396516418E-1;1.173409882E0;9.680070190E0;9.753875258E0
4.930952625E0;-2.636018372E-1;1.165177002E0;9.691446533E0;9.764796940E0
4.941013625E0;-2.603086853E-1;1.166075134E0;9.685758362E0;9.759170399E0
4.951073625E0;-2.627037048E-1;1.174906769E0;9.682614899E0;9.757174306E0
4.961134625E0;-2.457888794E-1;1.165177002E0;9.688452759E0;9.761360893E0
4.971195625E0;-2.242337036E-1;1.171763306E0;9.688303070E0;9.761481772E0
4.981256625E0;-1.919009399E-1;1.180145874E0;9.682016144E0;9.755562868E0
4.991317625E0;-1.556762695E-1;1.188977509E0;9.682465210E0;9.756435577E0
5.001378625E0;-1.314266968E-1;1.184786224E0;9.673483887E0;9.746654907E0
5.011439625E0;-1.118174744E-1;1.196312256E0;9.679471436E0;9.753759964E0
5.021499625E0;-1.224453735E-1;1.193468170E0;9.682914276E0;9.756955879E0
5.031560625E0;-1.320254517E-1;1.190175018E0;9.677375793E0;9.751181956E0
5.041621625E0;-1.564247131E-1;1.183139648E0;9.677226105E0;9.750538098E0
5.051682625E0;-1.980381775E-1;1.191222839E0;9.685608673E0;9.760596618E0
5.061743625E0;-2.160008240E-1;1.171463928E0;9.696086884E0;9.768985871E0
5.071804625E0;-2.110610962E-1;1.175355835E0;9.688602448E0;9.761917102E0
5.081865625E0;-2.118095398E-1;1.187779999E0;9.681417389E0;9.756307051E0
5.091925625E0;-2.023791504E-1;1.188977509E0;9.688602448E0;9.763382724E0
5.101986625E0;-1.709445190E-1;1.183289337E0;9.681716766E0;9.755256800E0
5.112047625E0;-1.498384094E-1;1.193767548E0;9.681118011E0;9.755592163E0
5.122108625E0;-1.466949463E-1;1.199904785E0;9.678722992E0;9.753920732E0
5.132169625E0;-1.504371643E-1;1.193318481E0;9.678124237E0;9.752575510E0
5.142230625E0;-1.676513672E-1;1.182989960E0;9.684111786E0;9.757540331E0
5.152291625E0;-1.869612122E-1;1.178948364E0;9.676178284E0;9.749528190E0
5.162351625E0;-2.083666992E-1;1.171613617E0;9.680369568E0;9.753237930E0
5.172412625E0;-2.362088013E-1;1.163231049E0;9.695488129E0;9.767875466E0
5.182473625E0;-2.588117981E-1;1.174158325E0;9.690548401E0;9.764853283E0
5.192534625E0;-2.607577515E-1;1.176104279E0;9.688003693E0;9.762613965E0
5.202595625E0;-2.441423035E-1;1.169967041E0;9.694440308E0;9.767835032E0
5.212656625E0;-2.189945984E-1;1.172960815E0;9.689799957E0;9.762992314E0
5.222717625E0;-1.781295776E-1;1.183439026E0;9.688901825E0;9.762534335E0
5.232777625E0;-1.609153748E-1;1.189875641E0;9.680369568E0;9.754550362E0
5.242838625E0;-1.459465027E-1;1.191222839E0;9.683363342E0;9.757450377E0
5.252899625E0;-1.423539734E-1;1.189576263E0;9.685608673E0;9.759424763E0
5.262960625E0;-1.507365417E-1;1.193019104E0;9.689350891E0;9.763684590E0
5.273021625E0;-1.670526123E-1;1.187630310E0;9.691296844E0;9.765224363E0
5.283082625E0;-1.887574768E-1;1.178050232E0;9.689051514E0;9.762230840E0
5.293143625E0;-1.972897339E-1;1.181942139E0;9.691596222E0;9.765395424E0
5.303203625E0;-2.077679443E-1;1.177152100E0;9.690698090E0;9.764142771E0
5.313264625E0;-2.098635864E-1;1.177152100E0;9.687854004E0;9.761364914E0
5.323325625E0;-1.980381775E-1;1.180445251E0;9.671238556E0;9.745025670E0
5.333386625E0;-1.811233521E-1;1.180744629E0;9.684560852E0;9.757954829E0
5.343447625E0;-1.712438965E-1;1.188528442E0;9.686955872E0;9.761098216E0
5.353508625E0;-1.600172424E-1;1.190025330E0;9.677226105E0;9.751434299E0
5.363569625E0;-1.448986816E-1;1.192869415E0;9.681716766E0;9.756001876E0
5.373629625E0;-1.483415222E-1;1.196911011E0;9.684261475E0;9.759073803E0
5.383690625E0;-1.607656860E-1;1.186582489E0;9.692344666E0;9.766031370E0
5.393751625E0;-1.892065430E-1;1.181493073E0;9.672286377E0;9.746017071E0
5.403812625E0;-2.067201233E-1;1.179397430E0;9.689949646E0;9.763648685E0
5.413873625E0;-2.186952209E-1;1.174457703E0;9.692644043E0;9.765988278E0
5.423934625E0;-2.254312134E-1;1.174457703E0;9.684860229E0;9.758416254E0
5.433995625E0;-2.168989563E-1;1.177002411E0;9.688602448E0;9.762243452E0
5.444055625E0;-2.139051819E-1;1.174607391E0;9.686806183E0;9.760106146E0
5.454116625E0;-2.013313293E-1;1.178050232E0;9.692943420E0;9.766344700E0
5.464177625E0;-1.914518738E-1;1.179996185E0;9.683213654E0;9.756724424E0
5.474238625E0;-1.847158813E-1;1.175056458E0;9.680369568E0;9.753175514E0
5.484299625E0;-1.678010559E-1;1.184935913E0;9.687854004E0;9.761492996E0
5.494360625E0;-1.697470093E-1;1.188678131E0;9.680219879E0;9.754405500E0
5.504421625E0;-1.727407837E-1;1.182690582E0;9.680519257E0;9.754027346E0
5.514482625E0;-1.895059204E-1;1.177601166E0;9.685159607E0;9.758328423E0
5.524542625E0;-1.995350647E-1;1.173858948E0;9.688303070E0;9.761197439E0
5.534603625E0;-2.188449097E-1;1.181792450E0;9.691446533E0;9.765688014E0
5.544664625E0;-2.173480225E-1;1.177301788E0;9.684560852E0;9.758278463E0
5.554725625E0;-2.001338196E-1;1.183139648E0;9.689949646E0;9.763964211E0
5.564786625E0;-1.802252197E-1;1.186283112E0;9.688602448E0;9.762620864E0
5.574847625E0;-1.781295776E-1;1.179098053E0;9.681267700E0;9.754432154E0
5.584907625E0;-1.649569702E-1;1.192270660E0;9.688452759E0;9.762931782E0
5.594968625E0;-1.574725342E-1;1.189875641E0;9.690398712E0;9.764447186E0
5.605029625E0;-1.588197327E-1;1.191821594E0;9.687105560E0;9.761438242E0
5.615090625E0;-1.672023010E-1;1.182690582E0;9.704170074E0;9.777404076E0
5.625151625E0;-1.772314453E-1;1.181942139E0;9.686656494E0;9.760108208E0
5.635212625E0;-2.008822632E-1;1.183289337E0;9.673184509E0;9.747359945E0
5.645273625E0;-2.004331970E-1;1.175505524E0;9.679621124E0;9.752797128E0
5.655334625E0;-2.100132751E-1;1.178050232E0;9.683662720E0;9.757316823E0
5.665394625E0;-2.276765442E-1;1.179397430E0;9.683513031E0;9.757727170E0
5.675455625E0;-2.022294617E-1;1.166973267E0;9.694739685E0;9.766816314E0
5.685516625E0;-1.919009399E-1;1.184187469E0;9.683063965E0;9.757092481E0
5.695577625E0;-1.874102783E-1;1.175056458E0;9.685159607E0;9.757981190E0
5.705638625E0;-1.661544800E-1;1.179696808E0;9.680818634E0;9.753847512E0
5.715699625E0;-1.538800049E-1;1.190773773E0;9.683962097E0;9.758111658E0
5.725760625E0;-1.673519897E-1;1.180744629E0;9.671987000E0;9.745229453E0
5.735820625E0;-1.805245972E-1;1.178499298E0;9.681267700E0;9.754403826E0
5.745881625E0;-1.896556091E-1;1.177451477E0;9.683063965E0;9.756233340E0
5.755942625E0;-1.965412903E-1;1.181493073E0;9.681267700E0;9.755075532E0
5.766003625E0;-1.998344421E-1;1.181792450E0;9.680818634E0;9.754733037E0
5.776064625E0;-2.085163879E-1;1.179846497E0;9.676627350E0;9.750519663E0
5.786125625E0;-2.082170105E-1;1.185983734E0;9.682764587E0;9.757348092E0
5.796186625E0;-1.962419128E-1;1.172811127E0;9.690398712E0;9.763084760E0
5.806246625E0;-1.877096558E-1;1.175056458E0;9.687255249E0;9.760066949E0
5.816307625E0;-1.770817566E-1;1.182241516E0;9.690099335E0;9.763558678E0
5.826368625E0;-1.682501221E-1;1.185834045E0;9.680369568E0;9.754181947E0
5.836429625E0;-1.676513672E-1;1.187929688E0;9.686806183E0;9.760814410E0
5.846490625E0;-1.718426514E-1;1.181343384E0;9.693093109E0;9.766327668E0
5.856551625E0;-1.987866211E-1;1.193019104E0;9.689500580E0;9.764693144E0
5.866612625E0;-2.064207458E-1;1.182540894E0;9.690249023E0;9.764319670E0
5.876672625E0;-2.100132751E-1;1.178050232E0;9.680070190E0;9.753751423E0
5.886733625E0;-2.139051819E-1;1.182241516E0;9.682914276E0;9.757165537E0
5.896794625E0;-2.025288391E-1;1.184786224E0;9.685009918E0;9.759311115E0
5.906855625E0;-1.899549866E-1;1.180744629E0;9.685458984E0;9.759014116E0
5.916916625E0;-1.710942078E-1;1.177002411E0;9.688901825E0;9.761630319E0
5.926977625E0;-1.691482544E-1;1.186582489E0;9.679022369E0;9.752951510E0
5.937038625E0;-1.742376709E-1;1.179696808E0;9.691596222E0;9.764685384E0
5.947098625E0;-1.722917175E-1;1.185684357E0;9.682165833E0;9.756016966E0
5.957159625E0;-1.784289551E-1;1.182690582E0;9.683513031E0;9.757100928E0
5.967220625E0;-1.850152588E-1;1.173409882E0;9.689650269E0;9.762194616E0
5.977285042E0;-1.948947144E-1;1.182391205E0;9.689949646E0;9.763767564E0
5.987346042E0;-1.986369324E-1;1.182241516E0;9.693093109E0;9.766944540E0
5.997407042E0;-2.004331970E-1;1.187330933E0;9.681267700E0;9.755863493E0
6.007468041E0;-2.032772827E-1;1.181642761E0;9.685608673E0;9.759539776E0
6.017529042E0;-1.893562317E-1;1.190923462E0;9.674531708E0;9.749395788E0
6.027589042E0;-1.884580994E-1;1.186133423E0;9.682914276E0;9.757113191E0
6.037650042E0;-1.824705505E-1;1.193168793E0;9.695787506E0;9.770631639E0
6.047711042E0;-1.758842468E-1;1.189276886E0;9.688003693E0;9.762311731E0
6.057772042E0;-1.860630798E-1;1.187181244E0;9.684710541E0;9.758977253E0
6.067833042E0;-1.731898499E-1;1.182690582E0;9.685009918E0;9.758492140E0
6.077894042E0;-1.806742859E-1;1.178050232E0;9.684111786E0;9.757175136E0
6.087955042E0;-1.806742859E-1;1.174158325E0;9.679321747E0;9.751951623E0
6.098015042E0;-2.013313293E-1;1.185235291E0;9.679621124E0;9.753993137E0
6.108076042E0;-2.049238586E-1;1.172511749E0;9.689799957E0;9.762632883E0
6.118137042E0;-2.050735474E-1;1.186732178E0;9.683513031E0;9.758115240E0
6.128198042E0;-2.002835083E-1;1.185534668E0;9.689051514E0;9.763366487E0
6.138259042E0;-1.835183716E-1;1.187630310E0;9.686207428E0;9.760469204E0
6.148320042E0;-1.850152588E-1;1.184187469E0;9.693542175E0;9.767358420E0
6.158381042E0;-1.773811340E-1;1.181343384E0;9.685009918E0;9.758404243E0
6.168441042E0;-1.713935852E-1;1.185384979E0;9.678872681E0;9.752696534E0
6.178502042E0;-1.740879822E-1;1.180145874E0;9.687404938E0;9.760577101E0
6.188563042E0;-1.748364258E-1;1.180145874E0;9.686955872E0;9.760144780E0
6.198624042E0;-1.872605896E-1;1.177900543E0;9.687554626E0;9.760698277E0
6.208685042E0;-1.968406677E-1;1.180145874E0;9.678273926E0;9.751947329E0
6.218746042E0;-2.065704346E-1;1.186283112E0;9.689949646E0;9.764479664E0
6.228807042E0;-2.056723022E-1;1.182690582E0;9.688901825E0;9.762985029E0
6.238867042E0;-2.059716797E-1;1.180445251E0;9.691446533E0;9.765245068E0
6.248928042E0;-2.031275940E-1;1.177301788E0;9.686057739E0;9.759457713E0
6.258989042E0;-1.944456482E-1;1.177002411E0;9.681567078E0;9.754787792E0
6.269050042E0;-1.966909790E-1;1.186133423E0;9.684111786E0;9.758464066E0
6.279111042E0;-1.890568542E-1;1.184337158E0;9.679471436E0;9.753489851E0
6.289172042E0;-1.797761536E-1;1.184935913E0;9.684261475E0;9.758140852E0
6.299233042E0;-1.707948303E-1;1.184786224E0;9.693542175E0;9.767172015E0
6.309294042E0;-1.749861145E-1;1.178499298E0;9.683513031E0;9.756531420E0
6.319354042E0;-1.787283325E-1;1.181792450E0;9.695787506E0;9.769179729E0
6.329415042E0;-1.818717957E-1;1.184636536E0;9.691745911E0;9.765571149E0
6.339476042E0;-1.899549866E-1;1.185534668E0;9.686057739E0;9.760189029E0
6.349537042E0;-1.933978271E-1;1.177601166E0;9.686806183E0;9.760038998E0
6.359598042E0;-2.014810181E-1;1.180445251E0;9.680369568E0;9.754158117E0
6.369659042E0;-2.077679443E-1;1.174158325E0;9.693392487E0;9.766456532E0
6.379720042E0;-1.951940918E-1;1.177301788E0;9.695039063E0;9.768209798E0
6.389780042E0;-1.833686829E-1;1.187181244E0;9.686207428E0;9.760411760E0
6.399841042E0;-1.769320679E-1;1.182690582E0;9.675429840E0;9.749051470E0
6.409902042E0;-1.757345581E-1;1.187779999E0;9.681567078E0;9.755739082E0
6.419963042E0;-1.775308228E-1;1.192570038E0;9.694889374E0;9.769576268E0
6.430024042E0;-1.751358032E-1;1.188378754E0;9.683063965E0;9.757286731E0
6.440085042E0;-1.904040527E-1;1.182989960E0;9.679471436E0;9.753352563E0
6.450146042E0;-1.914518738E-1;1.173858948E0;9.689799957E0;9.762521286E0
6.460206042E0;-2.017803955E-1;1.185684357E0;9.694589996E0;9.768911808E0
6.470267042E0;-1.992356873E-1;1.176253967E0;9.686656494E0;9.759845403E0
6.480328042E0;-2.013313293E-1;1.175804901E0;9.683513031E0;9.756714411E0
6.490389042E0;-1.959425354E-1;1.186283112E0;9.680818634E0;9.755199153E0
6.500450042E0;-1.922003174E-1;1.185684357E0;9.689650269E0;9.763816399E0
6.510511042E0;-1.706451416E-1;1.190624084E0;9.677675171E0;9.752133212E0
6.520572042E0;-1.675016785E-1;1.182091827E0;9.678273926E0;9.751634944E0
6.530632042E0;-1.658551025E-1;1.181343384E0;9.681417389E0;9.754635963E0
6.540693042E0;-1.820214844E-1;1.182241516E0;9.686207428E0;9.759786942E0
6.550754042E0;-1.745370483E-1;1.185534668E0;9.686656494E0;9.760495360E0
6.560815042E0;-1.966909790E-1;1.186432800E0;9.689051514E0;9.763402551E0
6.570876042E0;-2.019300842E-1;1.178499298E0;9.695039063E0;9.768491121E0
