"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
2.824638750E0	-1.099515706E-3	4.391244147E-4	8.213145193E-4	1.440945030E-3
2.834585750E0	7.935143076E-4	-2.591153607E-4	-5.304652732E-4	9.890395000E-4
2.844532750E0	-6.219558418E-4	1.162479981E-3	6.932569668E-4	1.489561679E-3
2.854479750E0	4.643344786E-3	2.441598335E-3	-6.719876546E-4	5.289009420E-3
2.864425750E0	-7.173316553E-4	2.910580952E-3	3.731549019E-3	4.786491853E-3
2.874372750E0	-2.267180011E-3	1.430676086E-3	-5.038429517E-4	2.727782430E-3
2.884319750E0	3.200811334E-4	3.231505631E-3	-1.022626646E-3	3.404533129E-3
2.894266750E0	1.284725964E-3	2.026210539E-3	-3.423635615E-3	4.180589764E-3
2.904213750E0	4.402375780E-4	3.484191839E-4	-3.866519313E-3	3.907067526E-3
2.914160750E0	-1.101549715E-4	2.567120828E-5	-5.978585687E-4	6.084636364E-4
2.924107750E0	-7.788746152E-4	1.299461233E-3	-3.149965778E-3	3.495358289E-3
2.934054750E0	2.280457877E-3	1.342734322E-5	-1.004256774E-3	2.491826657E-3
