"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.151242760E-1,9.571290761E-2,9.750752449E0,-6.795616150E-1,9.774872801E0
6.174071130E-1,9.571290761E-2,9.765707016E0,-5.892325640E-1,9.783935277E0
6.196817100E-1,9.092725813E-2,9.750752449E0,-7.028916478E-1,9.776476756E0
6.219687590E-1,1.004985496E-1,9.770493507E0,-6.317051649E-1,9.791409232E0
6.242492150E-1,1.052841991E-1,9.775279045E0,-5.988038778E-1,9.794168227E0
6.265233850E-1,8.075776696E-2,9.741181374E0,-7.268198729E-1,9.768592708E0
6.288145840E-1,8.135596663E-2,9.760921478E0,-6.179464459E-1,9.780800821E0
6.311012660E-1,9.092725813E-2,9.756135941E0,-6.652047038E-1,9.779210273E0
6.333892910E-1,6.699903309E-2,9.765707016E0,-7.028916478E-1,9.791199061E0
6.356684660E-1,8.135596663E-2,9.765707016E0,-6.131607890E-1,9.785275595E0
6.379453820E-1,6.161518395E-2,9.746564865E0,-6.891329288E-1,9.771091408E0
6.402284020E-1,6.221338734E-2,9.765707016E0,-7.028916478E-1,9.791167484E0
6.425173420E-1,3.768695518E-2,9.751350403E0,-6.747759581E-1,9.774741816E0
6.448008500E-1,4.785645381E-2,9.765109062E0,-7.268198729E-1,9.792237352E0
6.470838710E-1,2.871387079E-2,9.780064583E0,-7.076773047E-1,9.805676667E0
6.493585900E-1,2.871387079E-2,9.780064583E0,-7.076773047E-1,9.805676667E0
6.516400230E-1,4.785645381E-2,9.789635658E0,-7.172485590E-1,9.815992159E0
6.539332360E-1,2.392822690E-2,9.770493507E0,-7.034898400E-1,9.795816142E0
6.562164390E-1,1.914258115E-2,9.794421196E0,-7.268198729E-1,9.821370583E0
6.584966510E-1,1.435693540E-2,9.818349838E0,-7.124629617E-1,9.844176103E0
6.607806480E-1,9.571290575E-3,9.808777809E0,-7.124629617E-1,9.834623388E0
6.630530480E-1,9.571290575E-3,9.823135376E0,-7.220342159E-1,9.849640279E0
6.653487030E-1,4.785645287E-3,9.784850121E0,-7.034898400E-1,9.810107682E0
6.676245810E-1,-0.000000000E0,9.789635658E0,-7.459624410E-1,9.818015394E0
6.699134610E-1,1.435693540E-2,9.799206734E0,-7.459624410E-1,9.827569318E0
6.721984340E-1,2.871387079E-2,9.774680138E0,-7.411768436E-1,9.802782227E0
6.744827960E-1,4.247260094E-2,9.765109062E0,-7.411768436E-1,9.793288622E0
6.767635580E-1,2.392822690E-2,9.789635658E0,-7.411768436E-1,9.817682109E0
6.790425500E-1,3.349951655E-2,9.774680138E0,-7.459624410E-1,9.803160407E0
6.813296600E-1,3.290131316E-2,9.750752449E0,-7.363911867E-1,9.778574937E0
6.836138390E-1,6.161518395E-2,9.755537987E0,-7.507480979E-1,9.784576667E0
6.858958830E-1,6.221338734E-2,9.769894600E0,-7.268198729E-1,9.797090289E0
6.881745080E-1,6.161518395E-2,9.755537987E0,-7.220342159E-1,9.782415410E0
6.904586880E-1,5.742774159E-2,9.760921478E0,-6.652047038E-1,9.783730544E0
6.927466520E-1,6.221338734E-2,9.756135941E0,-6.795616150E-1,9.779972545E0
6.950265590E-1,5.264209956E-2,9.769894600E0,-7.172485590E-1,9.796328760E0
6.973011560E-1,6.699903309E-2,9.765109062E0,-7.172485590E-1,9.791643854E0
6.995901580E-1,6.161518395E-2,9.746564865E0,-6.747759581E-1,9.770089339E0
7.018791590E-1,7.178468257E-2,9.746564865E0,-6.699903607E-1,9.769829415E0
7.041647430E-1,8.554340899E-2,9.731011391E0,-8.691928387E-1,9.770127765E0
7.064466640E-1,1.100698411E-1,9.746564865E0,-6.412764788E-1,9.768258676E0
7.087178430E-1,1.100698411E-1,9.755537987E0,-6.795616150E-1,9.779797583E0
7.110112390E-1,9.032905847E-2,9.736394882E0,-7.411768436E-1,9.764982732E0
7.132926110E-1,1.052841991E-1,9.745966911E0,-6.747759581E-1,9.769865833E0
7.155786210E-1,8.554340899E-2,9.741181374E0,-8.123632669E-1,9.775370392E0
